amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-country	ship-promotion-id	promotion-ids	is-business-order	price-designation	is-replacement-order
113-7427824-0313817		2022-01-11T15:31:01+00:00	2022-01-11T17:11:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-SIV-M	B07RN1BDKR	Shipped	1	USD	14.99	1.42										false		false
113-7579297-2285829		2022-01-31T07:29:46+00:00	2022-01-31T17:55:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-BLU-M	B07RMZQZD3	Shipped	1	USD	14.99											false		false
113-7679273-4861047	113-7679273-4861047	2022-01-03T15:16:00+00:00	2022-01-07T17:08:03+00:00	Shipped	Amazon	Amazon.com			Standard	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	2	USD	195.98		7.98					7.98		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	true	Business Price	false
113-7746153-3282618	113-7746153-3282618	2022-01-07T21:11:50+00:00	2022-01-09T11:56:30+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	0.0											false		true
113-8021733-8097026		2022-01-11T01:57:48+00:00	2022-01-11T17:20:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set for Ages 4-12, Height Adjustable Children's Study Table, Student School Desks with Lamp, Pencil Case, and Book	K-DESK-PNK-2	B08FR994MT	Shipped	1	USD	169.99	11.26										false		false
113-8135431-6565814		2022-01-26T21:24:00+00:00	2022-01-27T17:07:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Wall-Mounted Infrared Forehead Thermometer with Bluetooth for iOS App Non-Contact Temperature Thermometer for Businesses, Schools, Rechargeable Batter	BT-0006	B088WKV8XC	Shipped	1	USD	89.89											false		false
113-8201297-2763463		2022-01-16T05:04:56+00:00	2022-01-17T17:15:10+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-RED-M	B07RMZRK82	Shipped	1	USD	14.99	0.75										false		false
113-8292605-0548225		2022-01-28T01:16:16+00:00	2022-01-28T16:58:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Samsung Galaxy S20 Plus Tempered Glass Clear Screen Protector	SCP-0086-CLR	B087SGFGXP	Shipped	1	USD	14.99											false		false
113-8362337-1544215		2022-01-07T14:40:47+00:00	2022-01-07T19:55:09+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	No-Contact Infrared Wall Mount Forehead Thermometer with Bluetooth iOS App for Schools, Offices, Businesses, Digital Accurate Instant Readings with Fe	BT3-0004	B08P9VHTD1	Shipped	1	USD	89.95	6.3										true		false
113-8376713-5421840		2022-01-14T22:29:10+00:00	2022-01-17T17:15:02+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Clear Case Compatible with iPhone 11 Pro Case, Soft Silicone Slim Fit Phone Case Rubber Gel Anti-Scratch Protective Shell Wrist Strap	CAS-2602-BLK-M	B07Z6PVTPR	Shipped	1	USD	12.99	0.94										false		false
