amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-country	ship-promotion-id	promotion-ids	is-business-order	price-designation	is-replacement-order
111-7813082-0789802		2022-02-27T19:44:45+00:00	2022-02-28T16:32:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Home Office Gym 15 Weight Adjustable Dumbbell Pair Workout Set for Women and Men 10-90 Lbs	DBBL-90-TWO-2	B08QPYHZLP	Shipped	1	USD	499.98											false		false
111-8004094-1689013		2022-02-07T04:53:09+00:00	2022-02-07T15:44:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and Blue Heating Rocks	FP-HT-001	B09P2NFX42	Shipped	1	USD	329.95	24.02					20.0			VPC-1-160873941 Coupon	VPC-1-160873941 Coupon	false		false
111-8103310-7718649		2022-02-03T22:33:52+00:00	2022-02-03T22:43:28+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeable Battery Included)	BT-0005-WHT	B08B6CS5G6		0													true	Business Price	false
111-8152299-6698604	111-8152299-6698604	2022-02-27T15:12:54+00:00	2022-02-28T17:24:39+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	97.99	6.86										false		false
111-8587415-6963444		2022-02-14T00:52:00+00:00	2022-02-14T15:44:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set, Height Adjustable Children's Study Table, for Baby Bedroom,Game Rooms,Party,Home Theatre,Night Light (Pink)	K-DESK-PNK-3	B08QW7YPX4	Shipped	1	USD	169.99	13.17										false		false
111-8769177-9869031	111-8769177-9869031	2022-02-02T10:40:53+00:00	2022-02-05T03:45:01+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	97.99	6.86										false		false
111-9001180-0872220		2022-02-28T00:18:23+00:00	2022-02-28T16:20:44+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Home Office Gym 15 Weight Adjustable Dumbbell Pair Workout Set for Women and Men 10-90 Lbs	DBBL-90-TWO-2	B08QPYHZLP	Shipped	1	USD	499.98	41.25										false		false
111-9198161-7071463		2022-02-04T04:41:39+00:00	2022-02-07T17:26:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Samsung S20 Heavy Duty Case with Magnetic Metal Ring	CAS-1917-RED-M	B0859MX4QV	Shipped	1	USD	12.99	0.91										false		false
111-9289366-3511441		2022-02-19T21:33:03+00:00	2022-02-22T00:31:58+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Home Office Gym 15 Weight Adjustable Dumbbell Pair Workout Set for Women and Men 10-90 Lbs	DBBL-90-TWO-2	B08QPYHZLP	Shipped	1	USD	499.98	47.5										true		false
111-9434758-3565053		2022-02-10T03:10:04+00:00	2022-02-10T17:13:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-BLK-M	B07RN1DZ24	Shipped	1	USD	14.99	0.94										false		false
111-9684978-9661027		2022-02-14T02:21:34+00:00	2022-02-14T18:44:50+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	iPhone 12 Pro Max Military Grade Case, with 360 Metal Rotating Ring Kickstand Holder, Built-in Car Mount Armor, and Heavy Duty Shockproof Cover	CAS-1922-BLK	B08TSPSQRC	Shipped	1	USD	12.99	1.07										false		false
111-9963748-3981863		2022-02-08T00:52:45+00:00	2022-02-08T15:56:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set for Ages 4-12, Height Adjustable Children's Study Table, Student School Desks with Lamp, Pencil Case, and Book	K-DESK-BLU	B08QTWVHPY	Shipped	1	USD	139.99	8.4										false		false
111-9984531-2349005		2022-02-09T04:37:53+00:00	2022-02-09T19:36:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Tripod Stand for The Wall Mounted Body Thermometer with Adjustable Height, Aluminum Legs and Foldable Body for Schools, Businesses, Offices, Restauran	TRIPOD-03	B08HHG9THS	Shipped	1	USD	39.99	3.1										false		false
112-0253171-1323471		2022-02-27T15:38:40+00:00	2022-02-28T16:20:50+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Child Safe 10 14 FT Trampoline with Galvanized Steel Frame, Steel Ladder, and Child Safety Foam Sides Net for Trampoline Enclosure	trampoline-14-7-1	B096W983T2	Shipped	1	USD	349.99	21.0										false		false
112-0304007-2151427		2022-02-25T17:01:07+00:00	2022-02-25T17:08:52+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Shockproof Heavy Duty Rugged 3 in 1 Protective Wallet Case Compatible with Samsung Galaxy S10 Plus, with Kick Stand, Hybrid Hard PC Cover, Bumper, Card Slot Holder, Mirror	CAS-1202-BLK-M	B07SH36NCD		0													false		false
112-0312177-5969018		2022-02-11T14:35:14+00:00	2022-02-11T16:52:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Plus Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount	CAS-1902-SIV-M	B07RN28293	Shipped	1	USD	14.99	1.05										false		false
112-0619265-6392221	112-0619265-6392221	2022-02-23T16:26:23+00:00	2022-02-24T03:09:26+00:00	Shipped	Amazon	Amazon.com			Standard	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	97.99		9.27					9.27		Duplicated A3JU1FCINF5SD0 1569460229772	Duplicated A3JU1FCINF5SD0 1569460229772	false		false
