amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-country	ship-promotion-id	promotion-ids	is-business-order	price-designation	is-replacement-order
111-0606651-8177850		2022-07-29T02:11:32+00:00	2022-07-29T15:23:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	USA SELLER - Outdoor AC - Evaporative Air Cooler, Portable Air Conditioner, Filter with Touch Controls, Large Quiet Electric 5300 Cubic Feet per Minut	MB-8K9C-EAXK	B09B7XY64B	Shipped	1	USD	619.98	50.22										false		false
111-0663285-9501849		2022-07-12T23:45:54+00:00	2022-07-13T14:43:26+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	584.98	45.85					29.25			VPC-1-170097276 Coupon	VPC-1-170097276 Coupon	false		false
111-0703118-0085837		2022-07-13T15:46:08+00:00	2022-07-13T17:43:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-BLU-M	B07RMZQZD3	Shipped	1	USD	14.99	1.2										false		false
111-0748626-1109012		2022-07-09T23:49:11+00:00	2022-07-11T15:36:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	584.98	45.85					29.25			VPC-1-170097276 Coupon	VPC-1-170097276 Coupon	false		false
111-0773757-2481801		2022-07-24T01:56:28+00:00	2022-07-25T16:18:46+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-BLK-M	B07RN1DZ24	Shipped	1	USD	14.99	1.24										false		false
111-0789029-4801801		2022-07-16T17:34:22+00:00	2022-07-18T15:41:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	584.98	44.46										false		false
111-0803139-8750669		2022-07-19T21:38:31+00:00	2022-07-20T14:35:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	584.98	35.1										false		false
111-0950542-0201066		2022-07-18T18:58:22+00:00	2022-07-18T20:19:07+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	584.98	33.34					29.25			VPC-1-170097276 Coupon	VPC-1-170097276 Coupon	false		false
111-0955712-9687431		2022-07-13T01:06:47+00:00	2022-07-13T14:58:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	USA SELLER - Outdoor AC - Evaporative Air Cooler, Portable Air Conditioner, Filter with Touch Controls, Large Quiet Electric 5300 Cubic Feet per Minut	MB-8K9C-EAXK	B09B7XY64B	Shipped	1	USD	574.98	45.06					28.75			VPC-1-171369839 Coupon	VPC-1-171369839 Coupon	true	Business Price	false
111-1170894-4397865		2022-07-05T19:59:05+00:00	2022-07-05T21:20:37+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	584.98	56.45										false		false
111-1220206-0309051		2022-07-13T14:41:55+00:00	2022-07-13T15:40:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	Wall-Mounted Body Thermometer with Bluetooth iOS App & Tripod Holder, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Sh	BT-Tripod-005	B08SXXYPH5	Shipped	1	USD	139.99	13.3	10.99	1.04								true		false
111-1276001-4126609		2022-07-13T20:43:19+00:00	2022-07-14T16:01:16+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	2	USD	1169.96	96.52										false		false
111-1299159-3082651		2022-07-08T00:18:24+00:00	2022-07-08T15:52:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-BLU-M	B07RMZQZD3	Shipped	1	USD	14.99	1.33										false		false
111-1331961-9395466		2022-07-13T00:36:17+00:00	2022-07-13T14:47:38+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	USA SELLER - Outdoor AC - Evaporative Air Cooler, Portable Air Conditioner, Filter with Touch Controls, Large Quiet Electric 5300 Cubic Feet per Minut	MB-8K9C-EAXK	B09B7XY64B	Shipped	1	USD	594.98	49.09										false		false
111-1426946-0875453		2022-07-12T13:09:18+00:00	2022-07-12T16:41:26+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	USA SELLER - Outdoor AC - Evaporative Air Cooler, Portable Air Conditioner, Filter with Touch Controls, Large Quiet Electric 5300 Cubic Feet per Minut	MB-8K9C-EAXK	B09B7XY64B	Shipped	1	USD	594.98	41.65										false		false
111-1524424-7999401		2022-07-13T02:20:08+00:00	2022-07-13T14:57:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Portable Air Conditioner Tower, 43-inch Oscillating Fan 70° Swamp Evaporative Air Cooler & Humidifier with 3-Wind Type 12 Hour Timer With 3.32 Gal Wa	Air-Towner_0001	B09BDL2NWV	Shipped	1	USD	249.99	20.62										false		false
111-1617676-7691455		2022-07-11T20:16:59+00:00	2022-07-11T20:57:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	USA SELLER - Outdoor AC - Evaporative Air Cooler, Portable Air Conditioner, Filter with Touch Controls, Large Quiet Electric 5300 Cubic Feet per Minut	MB-8K9C-EAXK	B09B7XY64B	Shipped	1	USD	594.98	49.98										false		false
111-1646992-3929838	111-1646992-3929838	2022-07-11T01:02:08+00:00	2022-07-11T10:06:49+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gorilla Gadgets Table Top Fire Pit 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and	FP-HT-001-FBA	B09P2NFX42	Shipped	1	USD	398.95	30.92										false		false
111-1725720-7219449		2022-07-18T04:55:11+00:00	2022-08-01T16:13:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	584.98	41.68					29.25			VPC-1-170097276 Coupon	VPC-1-170097276 Coupon	false		false
111-1750766-4213808		2022-07-14T00:25:52+00:00	2022-07-14T15:49:58+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	584.98	50.89										false		false
111-1833219-9453015	111-1833219-9453015	2022-07-10T20:49:46+00:00	2022-07-13T08:52:48+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gorilla Gadgets Table Top Fire Pit 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and	FP-HT-001-FBA	B09P2NFX42	Shipped	1	USD	398.95	28.92										false		false
111-1846714-5783444		2022-07-11T02:55:08+00:00	2022-07-20T19:17:54+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Instant Read Thermometer - Wall Mount or use with Tripod Stand. No Contact Digital Forehead with Fever Detection. Designed for Schools, Healthcare, an	BT-TRIPOD-01	B08HJVD2N8	Shipped	1	USD	139.99	8.4										true	Business Price	false
111-1921829-9714614		2022-07-24T01:05:11+00:00	2022-07-25T14:39:44+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	654.98	45.11					32.75			VPC-1-170097276 Coupon	VPC-1-170097276 Coupon	false		false
111-2027123-7416220		2022-07-29T23:16:01+00:00	2022-08-01T15:58:28+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Samsung S10 Heavy Duty Case with Magnetic Metal Ring	CAS-1901-GRN-M	B0859N8TPX	Shipped	1	USD	14.99	0.9										false		false
111-2031808-6574642		2022-07-13T18:32:32+00:00	2022-07-13T19:30:43+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	574.98	50.86										true	Business Price	false
111-2157233-5459450		2022-07-04T19:06:32+00:00	2022-07-05T17:03:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-SIV-M	B07RN1BDKR	Shipped	1	USD	14.99	1.12										false		false
111-2228138-5441848		2022-07-05T23:10:00+00:00	2022-07-06T15:42:13+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	USA SELLER - Outdoor AC - Evaporative Air Cooler, Portable Air Conditioner, Filter with Touch Controls, Large Quiet Electric 5300 Cubic Feet per Minut	MB-8K9C-EAXK	B09B7XY64B	Shipped	1	USD	594.98	49.09										false		false
111-2278001-7294638		2022-07-29T03:25:33+00:00	2022-07-29T16:04:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cov	HBPL-QUEEN-LIGHTGRAY	B0B46VG24T	Shipped	1	USD	116.95	8.54					20.0			VPC-1-172906982 Coupon	VPC-1-172906982 Coupon	false		false
111-2334490-4523463		2022-07-24T23:25:38+00:00	2022-07-25T16:59:26+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	654.98	24.89					32.75			VPC-1-170097276 Coupon	VPC-1-170097276 Coupon	false		false
111-2334752-1993802		2022-07-17T17:51:20+00:00	2022-07-18T15:31:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	USA SELLER - Outdoor AC - Evaporative Air Cooler, Portable Air Conditioner, Filter with Touch Controls, Large Quiet Electric 5300 Cubic Feet per Minut	MB-8K9C-EAXK	B09B7XY64B	Shipped	1	USD	574.98	47.44										true	Business Price	false
111-2362614-4428255		2022-07-31T23:47:29+00:00	2022-08-01T15:31:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	654.98						32.75			VPC-1-170097276 Coupon	VPC-1-170097276 Coupon	false		false
111-2388405-0987436		2022-07-09T23:34:50+00:00	2022-07-11T15:44:10+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	USA SELLER - Outdoor AC - Evaporative Air Cooler, Portable Air Conditioner, Filter with Touch Controls, Large Quiet Electric 5300 Cubic Feet per Minut	MB-8K9C-EAXK	B09B7XY64B	Shipped	1	USD	594.98	40.98					29.75			VPC-1-171369839 Coupon	VPC-1-171369839 Coupon	false		false
111-2473513-7928225	111-2473513-7928225	2022-07-06T02:23:55+00:00	2022-07-08T08:30:33+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gorilla Gadgets Table Top Fire Pit 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and	FP-HT-001-FBA	B09P2NFX42	Shipped	1	USD	398.95	30.92										false		false
111-2493754-8965021		2022-07-15T22:16:49+00:00	2022-07-18T17:49:52+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Instant Read Thermometer - Wall Mount or use with Tripod Stand. No Contact Digital Forehead with Fever Detection. Designed for Schools, Healthcare, an	BT-TRIPOD-01	B08HJVD2N8	Shipped	2	USD	279.98	21.7										true	Business Price	false
111-2502439-5618624		2022-07-26T02:03:23+00:00	2023-05-18T09:38:02+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-BLU-M	B07RMZQZD3	Shipped	1	USD	14.99	1.05										false		false
111-3053593-2752232		2022-07-19T20:33:14+00:00	2022-07-20T16:19:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	2	USD	1092.46	93.96										true	Quantity Price	false
111-3084459-2962613		2022-07-17T23:25:05+00:00	2022-07-18T15:42:01+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	3	USD	1754.94	152.04					29.25			VPC-1-170097276 Coupon	VPC-1-170097276 Coupon	false		false
111-3088151-3065005	111-3088151-3065005	2022-07-03T14:20:05+00:00	2022-07-07T17:27:01+00:00	Shipped	Amazon	Amazon.com			Expedited	Gorilla Gadgets Table Top Fire Pit 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and	FP-HT-001-FBA	B09P2NFX42	Shipped	1	USD	398.95	39.9										false		false
111-3138913-1943462		2022-07-22T04:19:26+00:00	2022-07-22T15:35:41+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	800CFM Evaporative Cooler,Air Cooler 4-in-1 Portable Air Cooling, Humidifier and Ionic, with 3 Wind Modes, 3 Speeds, 12H Timer with Remote, Built-in H	Air-Cooler-Big-005	B097F88L8G	Shipped	1	USD	99.95	6.25										false		false
111-3165413-1277030		2022-07-05T02:27:04+00:00	2022-07-05T15:12:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	2	USD	1169.96						29.25			VPC-1-170097276 Coupon	VPC-1-170097276 Coupon	false		false
111-3203828-0857825		2022-07-19T01:03:36+00:00	2022-07-19T15:56:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Wall-Mounted Body Thermometer with Bluetooth iOS App & Tripod Holder, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Sh	BT-Tripod-007	B08SXWS6WQ	Shipped	1	USD	139.99	9.8										false		false
111-3276368-6993005		2022-07-15T05:19:25+00:00	2022-07-15T05:33:46+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	800CFM Evaporative Cooler,Air Cooler 4-in-1 Portable Air Cooling, Humidifier and Ionic, with 3 Wind Modes, 3 Speeds, 12H Timer with Remote, Built-in Handle, 4 Wheels and 2 Ice Box	Air-Cooler-Big-005	B097F88L8G		0													false		false
111-3305794-3325043		2022-07-28T04:23:55+00:00	2022-07-28T16:24:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cov	HBPL-QUEEN-LIGHTGRAY	B0B46VG24T	Shipped	1	USD	116.95	10.09										false		false
111-3431104-9569068		2022-07-16T23:15:47+00:00	2022-07-18T14:19:00+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Water Tank and Smooth Caster Wheels with Brakes	WG - Big Cooler - #2	B09YBXSJ8T		0	USD	584.98	34.73					29.25					false		false
111-3461682-1687467	111-3461682-1687467	2022-07-10T19:21:15+00:00	2022-07-11T04:46:05+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gorilla Gadgets Table Top Fire Pit 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and	FP-HT-001-FBA	B09P2NFX42	Shipped	1	USD	398.95	35.41										false		false
111-3503661-1329037		2022-07-26T03:44:31+00:00	2022-07-26T15:03:00+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Samsung Galaxy S20 Plus Tempered Glass Clear Screen Protector	SCP-0086-CLR	B087SGFGXP	Shipped	1	USD	14.99											false		false
111-3558823-4342618	111-3558823-4342618	2022-07-03T16:20:22+00:00	2022-07-12T15:17:54+00:00	Shipped	Amazon	Amazon.com			Expedited	Gorilla Gadgets Table Top Fire Pit 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and	FP-HT-001-FBA	B09P2NFX42	Shipped	1	USD	398.95	21.14										false		false
111-3647944-3811404		2022-07-13T17:36:45+00:00	2022-07-13T19:41:07+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	584.98	52.65										false		false
111-3726010-7584234		2022-07-23T18:59:00+00:00	2022-07-25T14:50:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	654.98	51.33					32.75			VPC-1-170097276 Coupon	VPC-1-170097276 Coupon	false		false
111-3774737-1932231	111-3774737-1932231	2022-07-06T15:41:16+00:00	2022-07-11T06:15:47+00:00	Shipped	Amazon	Amazon.com			NextDay	Gorilla Gadgets Table Top Fire Pit 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and	FP-HT-001-FBA	B09P2NFX42	Shipped	1	USD	398.95	34.41										false		false
111-3777828-8338608		2022-07-01T06:20:40+00:00	2022-07-01T15:52:39+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Portable Air Conditioner Tower, 43-inch Oscillating Fan 70° Swamp Evaporative Air Cooler & Humidifier with 3-Wind Type 12 Hour Timer With 3.32 Gal Wa	Air-Towner_0001	B09BDL2NWV	Shipped	1	USD	249.99	20.62										false		false
111-3888759-6637844		2022-07-05T19:22:57+00:00	2022-07-05T21:05:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	USA SELLER - Outdoor AC - Evaporative Air Cooler, Portable Air Conditioner, Filter with Touch Controls, Large Quiet Electric 5300 Cubic Feet per Minut	MB-8K9C-EAXK	B09B7XY64B	Shipped	1	USD	579.98	47.85										true	Business Price	false
111-3925944-0528243		2022-07-22T22:05:13+00:00	2022-07-25T16:17:38+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Screen Protector with Fingerprint Sensor for Samsung Galaxy S10 0.25mm Tempered Glass Screen Protector with Advanced Clarity [3D Touch	SCP-0077-CLR	B07SSDF34H	Shipped	1	USD	12.99	1.04										false		false
111-3949133-9664257		2022-07-25T14:55:19+00:00	2022-07-25T17:10:37+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	USA SELLER - Outdoor AC - Evaporative Air Cooler, Portable Air Conditioner, Filter with Touch Controls, Large Quiet Electric 5300 Cubic Feet per Minut	MB-8K9C-EAXK	B09B7XY64B	Shipped	1	USD	678.98	38.7					33.95			VPC-1-173448679 Coupon	VPC-1-173448679 Coupon	false		false
111-3972197-5485857		2022-07-12T17:36:03+00:00	2022-07-12T19:05:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - Industrial Strength Fan Cooler for Commercial, Office, Home - Portable Evaporative Air Cooler, Large Quiet 5,300 CFM. 13.2 Gallon Wa	WG - Big Cooler - #2	B09YBXSJ8T	Shipped	1	USD	584.98	33.34					29.25			VPC-1-170097276 Coupon	VPC-1-170097276 Coupon	false		false
