amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-country	ship-promotion-id	promotion-ids	is-business-order	price-designation	is-replacement-order
111-3987268-3463445		2022-03-06T23:14:51+00:00	2022-03-07T16:11:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and Blue Heating Rocks	FP-HT-001	B09P2NFX42	Shipped	1	USD	339.95	20.8					20.0			VPC-1-161635985 Coupon	VPC-1-161635985 Coupon	false		false
111-4572535-0302646		2022-03-17T03:51:00+00:00	2022-03-17T15:20:44+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	1500W Electric Infrared Radiant Patio Heater, Indoor Outdoor Heater Freestanding w/Remote Control, Fast Heating with 3 Power Mode and Quiet Radiant, T	TN-LCCB-BJA7	B09PZGVG4S	Shipped	1	USD	69.95	4.2										false		false
111-4621723-9632215		2022-03-11T18:05:03+00:00	2022-05-31T16:26:47+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Child Safe 10 14 FT Trampoline with Galvanized Steel Frame, Steel Ladder, and Child Safety Foam Sides Net for Trampoline Enclosure	trampoline-14-7-1	B096W983T2	Shipped	1	USD	349.99	29.75										false		false
111-5270875-4277049		2022-03-11T16:18:36+00:00	2022-03-11T17:13:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set for Ages 4-12, Height Adjustable Children's Study Table, Student School Desks with Lamp, Pencil Case, and Book	K-DESK-PNK-2	B08FR994MT	Shipped	1	USD	169.99	12.11										false		false
111-5276914-9442610		2022-03-06T15:18:55+00:00	2022-03-15T19:33:32+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Child Safe 10 14 FT Trampoline with Galvanized Steel Frame, Steel Ladder, and Child Safety Foam Sides Net for Trampoline Enclosure	trampoline-14-7-1	B096W983T2	Shipped	1	USD	349.99	21.87										false		false
111-5333375-2265800		2022-03-21T20:45:47+00:00	2022-03-21T21:23:03+00:00	Shipped	Merchant	Amazon.com	ClientAppOrderChannel		FreeEconomy	1500W Electric Infrared Radiant Patio Heater, Indoor Outdoor Heater Freestanding w/Remote Control, Fast Heating with 3 Power Mode and Quiet Radiant, T	TN-LCCB-BJA7	B09PZGVG4S	Shipped	1	USD	69.95	6.21										false		false
111-5638578-8422635		2022-03-07T18:19:19+00:00	2022-03-07T19:19:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and Blue Heating Rocks	FP-HT-001	B09P2NFX42	Shipped	1	USD	339.95	32.79					20.0			VPC-1-161635985 Coupon	VPC-1-161635985 Coupon	false		false
111-5646397-5878601	111-5646397-5878601	2022-03-03T14:02:09+00:00	2022-03-04T10:12:00+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	2	USD	195.98	12.44										false		false
111-5688054-8296257		2022-03-09T04:43:35+00:00	2022-03-09T17:21:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Screen Protector with Fingerprint Sensor for Samsung Galaxy S10 0.25mm Tempered Glass Screen Protector with Advanced Clarity [3D Touch	SCP-0077-CLR	B07SSDF34H	Shipped	1	USD	12.99	1.13										false		false
111-5789338-7171469		2022-03-04T21:37:49+00:00	2022-03-07T16:11:38+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set for Ages 4-12, Height Adjustable Children's Study Table, Student School Desks with Lamp, Pencil Case, and Book	K-DESK-BLU-2	B08QTWVHPY	Shipped	1	USD	139.99	9.8										false		false
111-5802607-5120243		2022-03-22T02:05:11+00:00	2022-03-23T00:21:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	1500W Electric Infrared Radiant Patio Heater, Indoor Outdoor Heater Freestanding w/Remote Control, Fast Heating with 3 Power Mode and Quiet Radiant, T	TN-LCCB-BJA7	B09PZGVG4S	Shipped	1	USD	69.95	5.25	3.5									false		false
111-6358985-9026644		2022-03-03T13:15:10+00:00	2022-03-03T16:55:10+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with iPhone 11 Pro (5.8 in) Case 360 Metal Rotating Ring Kickstand Holder Built-in Car Mount Armor Heav	CAS-1913-BLU-M	B07WJW4L2V	Shipped	1	USD	12.99	0.86										false		false
111-6359388-1407402		2022-03-16T19:23:54+00:00	2022-03-17T15:13:54+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Table Top Fire Pit 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and	FP-HT-001	B09P2NFX42	Shipped	1	USD	359.95	20.4					20.0			VPC-1-161635985 Coupon	VPC-1-161635985 Coupon	false		false
111-7350876-7849016		2022-03-19T02:01:38+00:00	2022-03-21T14:57:16+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Patio Heater - 48,000 BTU Pyramid Propane Heater with Portable Wheels, Auto-off Safety Protection, Quartz Glass Tube, Stainless Steel, for Com	S-S-Patio-heater-Propane-2	B09KZX576H	Shipped	1	USD	399.99	25.0										false		false
111-7471803-1471465		2022-03-20T15:38:05+00:00	2022-03-21T15:00:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor AC- Evaporative Air Cooler, Portable Air Conditioner, Filter with Touch Controls, Large Quiet Electric 5300 Cubic Feet per Minute, , 13.2 Gall	MB-8K9C-EAXK	B09B7XY64B	Shipped	3	USD	1949.94	199.86										false		false
111-7480905-5658647		2022-03-04T16:30:03+00:00	2022-03-04T18:21:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Child Safe 10 14 FT Trampoline with Galvanized Steel Frame, Steel Ladder, and Child Safety Foam Sides Net for Trampoline Enclosure	trampoline-10-6-2	B09449DTD7	Shipped	1	USD	295.99											false		false
111-7939929-0274622	111-7939929-0274622	2022-03-18T02:11:40+00:00	2022-03-18T20:43:56+00:00	Shipped	Amazon	Amazon.com			Standard	Gorilla Gadgets Military Grade Case Compatible with iPhone 11 Pro Case 360 Rotating Kickstand Holder Built-in Car Mount Armor Heavy Duty Shockproof Co	CAS-2700-RED	B07ZWN949G	Shipped	1	USD	9.99	0.95	0.55					0.55		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	false		false
111-8394996-4338660		2022-03-14T22:59:23+00:00	2022-03-15T15:07:33+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		NextDay	Patio Heater, Electric Patio Heater, 1500W Infrared Heater, Outdoor Heater, Infrared Patio Heater, Waterproof & Tip-Over Protection, for Indoor/Outdoo	E-Black-Patio-heater-02	B08SXX1T2D	Shipped	1	USD	229.99	21.85	38.71	3.68								true	Business Price	false
111-8476430-2669017		2022-03-20T22:15:19+00:00	2022-03-21T15:07:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Patio Propane Space Heater - 48,000 Btu Pyramid Propane Heater, Outdoor Heater, Portable Heater, Patio Heater Propane, W/ Wheels, Fire Pit Met	S-S-Patio-heater-Propane-1	B09DYZTSHF	Shipped	2	USD	859.98	66.64										false		false
111-8542932-2381000	111-8542932-2381000	2022-03-10T19:51:02+00:00	2022-03-15T17:42:56+00:00	Shipped	Amazon	Amazon.com			Standard	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	97.99	5.98	0.76					0.76		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	true	Business Price	false
111-8610041-8075456		2022-03-02T18:48:46+00:00	2022-03-02T19:18:31+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater, Electric Patio Heater, 1500W Infrared Heater, Outdoor Heater, Infrared Patio Heater, Waterproof & Tip-Over Protection, for Indoor/Outdoo	E-Black-Patio-heater-02	B08SXX1T2D	Shipped	1	USD	229.99	21.85										true	Business Price	false
111-8775723-1439424	111-8775723-1439424	2022-03-10T17:06:52+00:00	2022-03-14T20:30:29+00:00	Shipped	Amazon	Amazon.com			Standard	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	24	USD	2187.12		17.47					17.47		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	true	Quantity Price	false
111-9079997-1758613		2022-03-08T23:28:33+00:00	2022-03-09T02:47:28+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Child Safe 10 14 FT Trampoline with Galvanized Steel Frame, Steel Ladder, and Child Safety Foam Sides Net for Trampoline Enclosure	trampoline-10-4-31	B093QVXF92	Shipped	1	USD	295.99											false		false
111-9262055-2242609		2022-03-14T03:10:03+00:00	2022-03-14T15:18:26+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Table Top Fire Pit 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and	FP-HT-001	B09P2NFX42	Shipped	1	USD	359.95	32.85										false		false
111-9356123-5313820		2022-03-04T02:34:38+00:00	2022-03-04T16:00:32+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and Blue Heating Rocks	FP-HT-001	B09P2NFX42	Shipped	1	USD	339.95	22.4					20.0			VPC-1-161635985 Coupon	VPC-1-161635985 Coupon	false		false
111-9358863-1417065		2022-03-08T00:14:40+00:00	2022-03-08T16:49:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-SIV-M	B07RN1BDKR	Shipped	1	USD	14.99	1.54										false		false
111-9856839-5180238		2022-03-06T16:45:50+00:00	2022-03-07T16:11:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and Blue Heating Rocks	FP-HT-001	B09P2NFX42	Shipped	1	USD	339.95	16.96					20.0			VPC-1-161635985 Coupon	VPC-1-161635985 Coupon	false		false
111-9876631-9971418		2022-03-09T22:34:08+00:00	2022-03-10T17:13:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Samsung Galaxy S10 Case, Marble Pattern Design Three Layers Heavy Duty Shockproof with Hard PC and TPU Bumper Protective Phone Case Co	CAS-1301-BLK-M	B07QXT76K1	Shipped	1	USD	14.99	0.94										false		false
111-9891820-6746667		2022-03-02T19:04:13+00:00	2022-03-02T20:12:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and Blue Heating Rocks	FP-HT-001	B09P2NFX42	Shipped	1	USD	339.95	22.4					20.0			VPC-1-161635985 Coupon	VPC-1-161635985 Coupon	false		false
112-0023121-6331477		2022-03-06T06:18:07+00:00	2022-03-07T17:24:38+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Samsung S20 Heavy Duty Case with Magnetic Metal Ring	CAS-1917-BLU-M	B0859MQ9J8	Shipped	1	USD	12.99	1.01										false		false
112-0764816-0670647		2022-03-05T14:44:41+00:00	2022-03-07T17:35:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Child Safe 10 14 FT Trampoline with Galvanized Steel Frame, Steel Ladder, and Child Safety Foam Sides Net for Trampoline Enclosure	trampoline-14-7-1	B096W983T2	Shipped	1	USD	349.99	24.5										false		false
112-0999061-5497828	112-0999061-5497828	2022-03-17T21:35:17+00:00	2022-03-20T20:57:20+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	2	USD	195.98											true	Business Price	false
112-1212730-2398606		2022-03-04T00:00:56+00:00	2022-03-04T16:00:31+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	1500W Electric Infrared Radiant Patio Heater, Indoor Outdoor Heater Freestanding w/Remote Control, Fast Heating with 3 Power Mode and Quiet Radiant, T	TN-LCCB-BJA7	B09PZGVG4S	Shipped	1	USD	69.95	4.2										false		false
112-1315369-1094604		2022-03-11T11:47:57+00:00	2022-03-11T16:11:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Table Top Fire Pit 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and	FP-HT-001	B09P2NFX42	Shipped	1	USD	339.95	25.92					20.0			VPC-1-161635985 Coupon	VPC-1-161635985 Coupon	false		false
112-1453297-9996239		2022-03-17T23:57:35+00:00	2022-03-18T15:59:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Samsung S10 Heavy Duty Case with Magnetic Metal Ring	CAS-1901-GRN-M	B0859N8TPX	Shipped	1	USD	14.99											false		false
112-1647741-2042649		2022-03-09T16:14:46+00:00	2022-03-09T17:40:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and Blue Heating Rocks	FP-HT-001	B09P2NFX42	Shipped	1	USD	339.95	22.4					20.0			VPC-1-161635985 Coupon	VPC-1-161635985 Coupon	false		false
112-1666095-0848241		2022-03-15T00:38:25+00:00	2022-03-15T15:07:45+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Child Safe 10 14 FT Trampoline with Galvanized Steel Frame, Steel Ladder, and Child Safety Foam Sides Net for Trampoline Enclosure	trampoline-14-7-1	B096W983T2	Shipped	1	USD	349.99											false		false
112-1890190-1854609		2022-03-03T21:13:46+00:00	2022-03-03T21:50:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and Blue Heating Rocks	FP-HT-001	B09P2NFX42	Shipped	1	USD	339.95	26.4					20.0			VPC-1-161635985 Coupon	VPC-1-161635985 Coupon	false		false
112-2068585-1220214		2022-03-18T13:55:26+00:00	2022-03-18T15:54:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set for Ages 4-12, Height Adjustable Children's Study Table, Student School Desks with Lamp, Pencil Case, and Book	K-DESK-PNK-2	B08FR994MT	Shipped	1	USD	169.99	15.09										false		false
112-2343440-4181859		2022-03-12T23:10:10+00:00	2022-03-14T15:28:56+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Child Safe 10 14 FT Trampoline with Galvanized Steel Frame, Steel Ladder, and Child Safety Foam Sides Net for Trampoline Enclosure	trampoline-14-7-1	B096W983T2	Shipped	1	USD	349.99	28.44										false		false
112-2430820-4241815		2022-03-08T01:39:43+00:00	2022-03-08T16:48:41+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set, Height Adjustable Children's Study Table, Student School Desks with Lamp, Pencil Case, and Bookstand (Darkblu	DESK-0001	B0779M7SX8	Shipped	1	USD	249.0	17.43										true		false
112-2447188-1388221		2022-03-09T19:53:57+00:00	2022-03-09T20:47:17+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT	B08B6CS5G6	Shipped	1	USD	97.99											true	Business Price	false
112-3188159-1142661		2022-03-09T16:42:09+00:00	2022-03-09T17:50:07+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and Blue Heating Rocks	FP-HT-001	B09P2NFX42	Shipped	1	USD	339.95	20.4										false		false
112-3478698-8326641	112-3478698-8326641	2022-03-09T19:49:54+00:00	2022-03-10T21:14:31+00:00	Shipped	Amazon	Amazon.com			Standard	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	97.99		7.49					7.49		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	true	Business Price	false
112-3514342-3428251		2022-03-14T17:47:25+00:00	2022-03-14T18:36:36+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Patio Propane Space Heater - 48,000 Btu Pyramid Propane Heater, Outdoor Heater, Portable Heater, Patio Heater Propane, W/ Wheels, Fire Pit Met	S-S-Patio-heater-Propane-1	B09DYZTSHF	Shipped	1	USD	429.99	31.17										false		false
112-4013207-3581820		2022-03-21T15:44:11+00:00	2022-03-21T20:02:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		FreeEconomy	Infrared Digital Non-Contact Forehead Thermometer for Adults and Kids with Fever Alarm, Memory Function, LCD Display	BT-0001-WHT	B0876Q2V6T	Shipped	1	USD	23.99	1.44										false		false
112-4238314-5351447		2022-03-13T15:27:53+00:00	2022-03-14T16:50:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Tripod Stand for The Wall Mounted Body Thermometer with Adjustable Height, Aluminum Legs and Foldable Body for Schools, Businesses, Offices, Restauran	TRIPOD-03	B08HHG9THS	Shipped	6	USD	239.94											false		false
112-4394568-9621064	112-4394568-9621064	2022-03-18T20:16:13+00:00	2022-03-20T02:38:29+00:00	Shipped	Amazon	Amazon.com			SecondDay	Gorilla Gadgets Table Top Fire Pit 44 inch Brown Wicker Outdoor Patio Gas Fire Pit Table with 50,000 BTU Heat, Aluminum Tabletop, Glass Wind Guard and	FP-HT-001-FBA	B09P2NFX42	Shipped	1	USD	399.95	24.13					20.0			VPC-1-161635985 Coupon	VPC-1-161635985 Coupon	false		false
