amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-country	ship-promotion-id	promotion-ids	is-business-order	price-designation	is-replacement-order
111-0976534-4099403		2022-11-26T03:25:56+00:00	2022-11-28T16:15:42+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		NextDay	Fast Heating! - Indoor & Outdoor 1500W Electric Infrared Patio Heater, Waterproof & Tip-Over Protection, Perfect for Garden, Balcony, Garage, Backyard, and More! (EPH-BLK)	EPH-BLK-FBM-E2	B0BM126HN9	Shipped	1	USD	299.99	30.75										false		false
111-1006645-3630602		2022-11-29T01:20:43+00:00	2022-11-29T17:25:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Plus Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount	CAS-1902-BLK-M	B07RN15QKB	Shipped	1	USD	19.99	1.87										false		false
111-1108044-1539446		2022-11-18T21:27:16+00:00	2022-11-21T17:19:16+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	1500W Electric Infrared Patio Heater w/ Remote Control, Fast Heating w/ 3 Power Mode & Quiet Radiant, Tip-Over Protection, Waterproof, Infrared Space Heater for Living Room, Backyard, Garage (EDH-BLM)	EDH-BLM-FBM-A1	B09PZGVG4S	Shipped	1	USD	74.99	5.85										false		false
111-1148551-5769002		2022-11-01T22:15:04+00:00	2022-11-02T00:00:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Electric Patio Heater 1500W for Outdoor Heating with Adjustable Height, Quiet Operation, Free Standing and Waterproof Space Warmer (EPH-SIL)	EPH-SIL-FBM-A1	B08R9NC84P	Shipped	2	USD	358.88	33.2										true	Quantity Price	false
111-1177063-2637023		2022-11-24T04:45:54+00:00	2022-11-25T17:00:30+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	1500W Electric Infrared Patio Heater w/ Remote Control, Fast Heating w/ 3 Power Mode & Quiet Radiant, Tip-Over Protection, Waterproof, Infrared Space Heater for Living Room, Backyard, Garage (EDH-BLM)	EDH-BLM-FBM-A1	B09PZGVG4S	Shipped	1	USD	74.99	6.19										false		false
111-1197408-6838628		2022-11-29T06:36:31+00:00	2022-11-29T16:31:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Burgundy)	HBPL-QUEEN-BURGUNY	B0B46WVLFN	Shipped	1	USD	99.5	6.78					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-1285806-6377022		2022-11-09T17:57:07+00:00	2022-11-09T18:49:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		NextDay	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Gray)	HBPL-QUEEN-DARKGRAY	B0B4781JWL	Shipped	1	USD	99.5	8.03					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-1519886-5083442		2022-11-15T16:23:06+00:00	2022-11-15T17:42:37+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Gray)	HBPL-QUEEN-DARKGRAY	B0B4781JWL	Shipped	1	USD	99.5	9.7										false		false
111-1662945-6058613		2022-11-14T15:41:55+00:00	2022-11-14T17:41:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Gray)	HBPL-QUEEN-DARKGRAY	B0B4781JWL	Shipped	1	USD	99.5	6.22										false		false
111-1728686-9476257		2022-11-15T13:11:30+00:00	2022-11-15T15:28:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Twin Size: 39 x 8 x 20 inches, Gray)	HBPL-TWIN-DARKGRAY	B0B46WJ13G	Shipped	1	USD	79.5	3.87					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-1887011-4079440	111-1887011-4079440	2022-11-13T17:47:18+00:00	2022-11-16T04:43:00+00:00	Shipped	Amazon	Amazon.com			SecondDay	2-in-1 Premium Fire Pit & Glass Top Table, 50,000 BTU 43". Waterproof Brown Wicker Exterior, Aluminum Frame, Glass Wind Guard & Blue Glass Rocks. Unde	FP-HT-001-FBA	B09P2NFX42	Shipped	1	USD	375.99	23.22					18.8			VPC-1-183687182 Coupon	VPC-1-183687182 Coupon	false		false
111-2041182-5783448	111-2041182-5783448	2022-11-19T20:59:41+00:00	2022-11-20T18:34:11+00:00	Shipped	Amazon	Amazon.com			SecondDay	2-in-1 Premium Fire Pit & Glass Top Table, 50,000 BTU 43". Waterproof Brown Wicker Exterior, Aluminum Frame, Glass Wind Guard & Blue Glass Rocks. Unde	FP-HT-001-FBA	B09P2NFX42	Shipped	1	USD	375.99	32.86					18.8			VPC-1-183687182 Coupon	VPC-1-183687182 Coupon	false		false
111-2061168-6051419		2022-11-09T02:21:47+00:00	2022-11-09T17:20:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Color Reflective Mirror Phone Case (iPhone 13 Pro, Black)	CAS-I13PMIR-BLK	B09QRYHW99	Shipped	1	USD	14.99	1.12										false		false
111-2339936-3592237		2022-11-30T17:47:11+00:00	2022-11-30T18:54:04+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (King Size: 76 x 8 x 20 inches, Gray)	HBPL-KING-DARKGRAY	B0B47LY8J2	Shipped	1	USD	119.5	8.81										false		false
111-2372469-0142616		2022-11-25T18:34:01+00:00	2022-11-28T19:44:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater - 1500w Outdoor and Indoor Infrared Heater with Instant Heating and Adjustable Height. Portable for Living Rooms, Offices, Garages and Restaurants (EPH-BLK)	EPH-BLK-FBM-A3	B08SY7J1FL	Shipped	1	USD	184.99	14.44					20.0			VPC-1-183159448 Coupon	VPC-1-183159448 Coupon	true	Business Price	false
111-2396845-9403442		2022-11-01T22:13:34+00:00	2022-11-02T22:30:40+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Electric Patio Heater 1500W for Outdoor Heating with Adjustable Height, Quiet Operation, Free Standing and Waterproof Space Warmer (EPH-SIL)	EPH-SIL-FBM-A1	B08R9NC84P	Shipped	2	USD	358.88	33.2										true	Quantity Price	false
111-2482782-0094645		2022-11-27T22:08:28+00:00	2022-11-28T18:59:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor Heavy Duty Shockproof Cover	CAS-1901-BLK-M	B07RN1DZ24	Shipped	1	USD	14.99	0.9										false		false
111-2486765-5632217		2022-11-28T23:02:49+00:00	2022-11-29T16:28:20+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		NextDay	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling w/ Machine Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Green)	HBPL-QUEEN-GREEN	B0B46YCJSK	Shipped	1	USD	99.5	6.55					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-2563774-6192267		2022-11-23T01:05:06+00:00	2022-11-23T15:59:43+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater, Electric Patio Heater, 1500W Infrared Heater, Outdoor Heater, Infrared Patio Heater, Waterproof & Tip-Over Protection, for Indoor/Outdoor, Garden, Balcony, Garage and Backyard (EPH-BLK)	EPH-BLK-FBM-A2	B08SXX1T2D	Shipped	1	USD	174.99	14.44										false		false
111-2699027-7901059		2022-11-12T05:07:51+00:00	2022-11-14T16:05:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Gray)	HBPL-QUEEN-DARKGRAY	B0B4781JWL	Shipped	1	USD	99.5	6.55					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-2816266-2757041		2022-11-08T22:17:44+00:00	2022-11-09T15:20:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading and Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Cover (KING SIZE: 76 x 8 x 20 inches, Navy Blue)	HBPL-KING-NAVYBLUE	B0B46XYXGQ	Shipped	1	USD	119.5											false		false
111-2851022-4561011	111-2851022-4561011	2022-11-23T15:46:06+00:00	2022-11-26T03:45:41+00:00	Shipped	Amazon	Amazon.com			Expedited	Electric Patio Heater 1500W for Outdoor Heating with Adjustable Height, Quiet Operation, Free Standing and Waterproof Space Warmer (EPH-SIL)	EPH-SIL-FBA-A1	B08R9NC84P	Shipped	1	USD	259.99	18.2										false		false
111-2909477-7323423		2022-11-19T01:48:07+00:00	2022-11-21T20:50:28+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Samsung S20 Heavy Duty Case with Magnetic Metal Ring	CAS-1917-BLU-M	B0859MQ9J8	Shipped	1	USD	12.99	0.78										false		false
111-3098907-0361868		2022-11-06T00:27:40+00:00	2022-11-07T15:28:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		NextDay	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Pink)	HBPL-QUEEN-PINK	B0B7GJ95W5	Shipped	1	USD	99.5	7.71										false		false
111-3185255-0145838		2022-11-28T16:02:46+00:00	2022-11-28T16:58:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN BUSINESS - 1500W Electric Infrared Patio Heater w/ Remote, 65° Oscillation, 3 Power Modes, Heats Small Rooms Fast! Quiet, Waterproof, & Safe Tip-Over Protection & Overheating Sensor (EDH-BLM)	EDH-BLM-FBM-D1	B0BJGXG4GQ	Shipped	1	USD	74.99	4.64					5.0			VPC-1-183469008 Coupon	VPC-1-183469008 Coupon	false		false
111-3190287-0330626		2022-11-05T23:25:20+00:00	2022-11-08T19:11:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Pink)	HBPL-QUEEN-PINK	B0B7GJ95W5	Shipped	1	USD	99.5	8.21										false		false
111-3241813-6368244		2022-11-30T22:18:22+00:00	2022-12-01T17:19:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Color Reflective Mirror Phone Case (iPhone 12 Pro, Silver)	CAS-I12PMIR-SIL	B09QRYCF32	Shipped	1	USD	14.99	0.9										false		false
111-3256917-4589810		2022-11-08T01:32:45+00:00	2022-11-08T17:13:04+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	Indoor & Outdoor 1500W Electric Infrared Patio Heater - Waterproof & Tip-Over Protection, Perfect for Garden, Balcony, Garage, Backyard, and More! (EPH-BLK)	EPH-BLK-FBM-C1	B0BJY2NQ59	Shipped	1	USD	169.99	14.24										false		false
111-3306690-7229034		2022-11-18T00:40:32+00:00	2022-11-18T18:08:00+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (King Size: 76 x 8 x 20 inches, Gray)	HBPL-KING-DARKGRAY	B0B47LY8J2	Shipped	1	USD	119.5	6.92					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-3363741-9850660		2022-11-14T02:01:59+00:00	2022-11-14T16:05:34+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Light Gray)	HBPL-QUEEN-LIGHTGRAY	B0B46VG24T	Shipped	1	USD	99.5	10.2										false		false
111-3482676-1269030		2022-11-02T18:53:19+00:00	2022-11-02T18:55:51+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Double Carbon Infrared Heater Electric Portable Heaters - 1200W Double Carbon Infrared Heater for Office Indoor and Outdoor Use Home Bedroom Desk Garage. (EDH-DCM)	EDH-DCM-FBM-A1	B08S75SNKY		0													false		false
111-3607858-0670608		2022-11-26T14:33:08+00:00	2022-11-28T17:12:04+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (King Size: 76 x 8 x 20 inches, Gray)	HBPL-KING-DARKGRAY	B0B47LY8J2	Shipped	1	USD	119.5	7.58					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-3646175-3894637		2022-11-17T21:47:42+00:00	2022-11-18T15:52:16+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Color Reflective Mirror Phone Case (iPhone 13, Pink)	CAS-I13MIR-PIN	B09QRJ1B6K	Shipped	1	USD	14.99	0.94										false		false
111-3682392-1267408		2022-11-16T16:20:52+00:00	2022-11-17T04:33:50+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Burgundy)	HBPL-QUEEN-BURGUNY	B0B46WVLFN	Shipped	1	USD	99.5						15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-4148182-3354641		2022-11-11T22:16:48+00:00	2022-11-14T17:31:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Color Reflective Mirror Phone Case (iPhone 11 Pro Max, Black)	CAS-I11PMMIR-BLK	B09QRLWZSC	Shipped	1	USD	14.99	0.94										false		false
111-4151899-2581827		2022-11-30T18:11:00+00:00	2022-12-08T17:11:39+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater, Electric Patio Heater, 1500W Infrared Heater, Outdoor Heater, Infrared Patio Heater, Waterproof & Tip-Over Protection, for Indoor/Outdoor, Garden, Balcony, Garage and Backyard (EPH-BLK)	EPH-BLK-FBM-A2	B08SXX1T2D	Shipped	1	USD	174.99	10.5										false		false
111-4177282-5409811		2022-11-09T00:34:47+00:00	2022-11-09T17:20:13+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	1500W Electric Infrared Patio Heater w/ Remote Control, Fast Heating w/ 3 Power Mode & Quiet Radiant, Tip-Over Protection, Waterproof, Infrared Space Heater for Living Room, Backyard, Garage (EDH-BLM)	EDH-BLM-FBM-A1	B09PZGVG4S	Shipped	1	USD	74.99	4.2					5.0			VPC-1-182802377 Coupon	VPC-1-182802377 Coupon	false		false
111-4204052-8152257		2022-11-25T05:55:00+00:00	2022-11-25T16:25:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	Gorilla Gadgets Kids Desk and Chair Set, Height Adjustable Children's Study Table, for Baby Bedroom,Game Rooms,Party,Home Theatre,Night Light (Blue)	DSK-KIDS-BLU-FBM-A1	B08QWBJ65L	Shipped	1	USD	129.99	10.85										false		false
111-4223091-0235453		2022-11-27T07:16:01+00:00	2022-11-28T17:12:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading & Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Cover (Full Size: 47 x 8 x 20 inches, Navy Blue)	HBPL-FULL-NAVYBLUE	B0B46XTKVN	Shipped	1	USD	89.5	4.84					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-4288664-7884255		2022-11-08T14:57:22+00:00	2022-11-09T15:35:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Velvet Cover (QUEEN SIZE: 59 x 8 x 20 inches, Green)	HBPL-QUEEN-GREEN	B0B46YCJSK	Shipped	1	USD	99.5	6.97										false		false
111-4335473-3603440		2022-11-28T22:29:52+00:00	2022-11-29T16:18:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater - Propane Outdoor Heater 48000BTU, Outdoor Patio Heater with Overheat Protection, with Wheels for Restaurants, Garden and Commercial Use (PPH-STS)	PPH-STS-FBM-A2	B09TQL85LT	Shipped	1	USD	419.99	34.65										false		false
111-4562331-9890669		2022-11-12T18:59:53+00:00	2022-11-14T16:05:32+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Velvet Cover (QUEEN SIZE: 59 x 8 x 20 inches, Green)	HBPL-QUEEN-GREEN	B0B46YCJSK	Shipped	1	USD	99.5	7.18					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-4590358-6618614		2022-11-14T22:51:47+00:00	2022-11-15T15:28:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater, Electric Patio Heater, 1500W Infrared Heater, Outdoor Heater, Infrared Patio Heater, Waterproof & Tip-Over Protection, for Indoor/Outdoor, Garden, Balcony, Garage and Backyard (EPH-BLK)	EPH-BLK-FBM-A2	B08SXX1T2D	Shipped	1	USD	167.99	11.13										false		false
111-4822450-8725859		2022-11-29T05:17:38+00:00	2022-11-29T17:36:36+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Clear Case Compatible with iPhone 11 Pro Case, Soft Silicone Slim Fit Phone Case Rubber Gel Anti-Scratch Protective Shell Wrist Strap	CAS-2602-BLK-M	B07Z6PVTPR	Shipped	1	USD	12.99	0.78										false		false
111-4833042-5825808		2022-11-26T18:11:11+00:00	2022-11-28T17:20:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Solar Powered Lawn LED Sign, Smart Multicolor Changing Patio Lights with Musical Notes - 4 Pack	LED-MUSICPACK01-FBM-A1	B0BHBFJDY9	Shipped	1	USD	29.99	1.5					5.0			VPC-1-181853216 Coupon	VPC-1-181853216 Coupon	false		false
