amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-country	ship-promotion-id	promotion-ids	is-business-order	price-designation	is-replacement-order
111-2724083-7521002		2022-10-15T21:06:28+00:00	2022-10-17T16:32:39+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (King Size: 76 x 8 x 20 inches, Dark Gray)	HBPL-KING-DARKGRAY	B0B47LY8J2	Shipped	1	USD	119.5	8.88					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-2757472-9611401		2022-10-02T18:25:13+00:00	2022-10-03T19:08:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		NextDay	Gorillagadgets Large Bed Rest Reading Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Twin Size: 39 x 8 x 20 inches, Burgundy)	HBPL-TWIN-BURGUNY	B0B47CC7YQ	Shipped	1	USD	85.49	7.49					6.63			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-2757472-9611401		2022-10-02T18:25:13+00:00	2022-10-03T19:08:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		NextDay	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Burgundy)	HBPL-QUEEN-BURGUNY	B0B46WVLFN	Shipped	1	USD	107.95	9.46					8.37			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-2846650-7913811		2022-10-29T17:19:16+00:00	2022-11-06T01:50:39+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading and Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Cover (Queen Size: 59 x 8 x 20 inches, Blue)	HBPL-QUEEN-NAVYBLUE	B0B46VV7VC	Shipped	1	USD	99.5	6.97					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-2920108-5765003		2022-10-11T00:30:09+00:00	2022-10-11T16:28:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S9 Plus Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount A	CAS-1907-SLV-M	B07V39SSZT	Shipped	1	USD	12.99	0.88										false		false
111-3059837-4717005		2022-10-23T01:22:39+00:00	2022-10-24T17:25:38+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		NextDay	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (King Size: 76 x 8 x 20 inches, Emerald Green)	HBPL-KING-GREEN	B0B46WMD9Z	Shipped	1	USD	119.5	9.93					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-3154293-9175431		2022-10-11T01:25:23+00:00	2022-10-11T18:21:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (King Size: 76 x 8 x 20 inches, Dark Gray)	HBPL-KING-DARKGRAY	B0B47LY8J2	Shipped	1	USD	130.45	9.67					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-3439642-2497803		2022-10-08T04:23:56+00:00	2022-10-10T17:50:28+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Velvet Cover (QUEEN SIZE: 59 x 8 x 20 inches, Green)	HBPL-QUEEN-GREEN	B0B46YCJSK	Shipped	1	USD	107.95	4.9					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-3441444-8675405		2022-10-25T22:32:47+00:00	2022-10-28T18:25:46+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Fast Heating! - Indoor & Outdoor 1500W Electric Infrared Patio Heater, Waterproof & Tip-Over Protection, Perfect for Garden, Balcony, Garage, Backyard, and More! (EPH-BLK)	EPH-BLK-FBM-E1	B0BJYFBVQM	Shipped	2	USD	339.98	24.98										false		false
111-3714144-3788220		2022-10-12T17:14:13+00:00	2022-10-13T16:02:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater - 1500w Outdoor and Indoor Infrared Heater with Instant Heating and Adjustable Height. Portable for Living Rooms, Offices, Garages and Restaurants	EPH-BLK-FBM-A3	B08SY7J1FL	Shipped	1	USD	199.99											false		false
111-3742728-7749818		2022-10-19T19:08:54+00:00	2022-10-20T20:43:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Galaxy Note 10 Plus Case 360 Metal Ring Kickstand Holder Built-in Magnetic Car Mount Heavy Duty	CAS-1911-BLK-M	B07WGQXMLK	Shipped	1	USD	12.99	0.91										false		false
111-4157320-4171444		2022-10-03T05:37:15+00:00	2022-10-03T17:14:04+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading and Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Cover (King Size: 76 x 8 x 20 inches, Pink)	HBPL-KING-PINK	B0B7GLL9P1	Shipped	1	USD	130.45											false		false
111-4240668-3006627		2022-10-10T21:01:58+00:00	2022-10-11T16:29:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Dark Gray)	HBPL-QUEEN-DARKGRAY	B0B4781JWL	Shipped	1	USD	107.95	6.51					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-4257385-2787451		2022-10-25T15:49:54+00:00	2022-10-28T18:24:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Gray)	HBPL-QUEEN-DARKGRAY	B0B4781JWL	Shipped	1	USD	99.5											false		false
111-4442383-3692210		2022-10-29T19:29:03+00:00	2022-10-31T14:52:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Burgundy)	HBPL-QUEEN-BURGUNY	B0B46WVLFN	Shipped	1	USD	99.5	6.97										false		false
111-4582335-2509011		2022-10-28T21:39:05+00:00	2022-10-31T14:30:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN SELLER - 1500W Electric Infrared Heater with Waterproof & Tip-Over Protection. Perfect for Indoor & Outdoor Spaces - Garden, Balcony, Garage, Backyard, and More! (EPH-BLK)	EPH-BLK-FBM-D1	B0BJY959XW	Shipped	1	USD	169.99	10.2										false		false
111-4658294-5347469		2022-10-22T19:36:56+00:00	2022-10-24T15:51:09+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Cover (Full Size: 47 x 8 x 20 inches, Gray)	HBPL-FULL-DARKGRAY	B0B46XLMRJ	Shipped	1	USD	89.5	6.43					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-4723630-7805050		2022-10-21T03:35:38+00:00	2022-10-21T16:18:44+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Perfect for Small Rooms! - Energy and Cost-Efficient 1500W Portable Electric Oscillating Heater with Remote, Tip-Over Protection, and Overheating Sensor.	EDH-BLM-FBM-C1	B0BJHLSDQL	Shipped	1	USD	69.99											false		false
111-4736859-6054609		2022-10-07T00:19:00+00:00	2022-10-07T15:56:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-RED-M	B07RMZRK82	Shipped	1	USD	14.99	1.05										false		false
111-4968470-4884235		2022-10-01T20:47:10+00:00	2022-10-03T17:14:56+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Velvet Cover (QUEEN SIZE: 59 x 8 x 20 inches, Green)	HBPL-QUEEN-GREEN	B0B46YCJSK	Shipped	1	USD	107.95	6.48										false		false
111-5107259-4561800		2022-10-26T16:31:03+00:00	2022-10-26T21:07:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	Patio Heater, Electric Patio Heater, 1500W Infrared Heater, Outdoor Heater, Infrared Patio Heater, Waterproof & Tip-Over Protection, for Indoor/Outdoor, Garden, Balcony, Garage and Backyard (EPH-BLK)	EPH-BLK-FBM-A2	B08SXX1T2D	Shipped	1	USD	169.99	13.56										false		false
111-5332222-1279469		2022-10-24T15:19:27+00:00	2022-10-25T23:10:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Color Reflective Mirror Phone Case (iPhone 11 Pro Max, Silver)	CAS-I11PMMIR-SIL	B09QRQLSLW	Shipped	2	USD	29.98	3.08										false		false
111-5332222-1279469		2022-10-24T15:19:27+00:00	2022-10-25T23:10:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Color Reflective Mirror Phone Case (iPhone 11 Pro Max, Black)	CAS-I11PMMIR-BLK	B09QRLWZSC	Shipped	1	USD	14.99	1.54										false		false
111-5382934-1613033		2022-10-08T02:52:13+00:00	2022-10-10T17:45:28+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		NextDay	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Velvet Cover (Twin Size: 39 x 8 x 20 inches, Green)	HBPL-TWIN-GREEN	B0B46WGK4N	Shipped	1	USD	85.49	6.63										false		false
111-5573516-0928254		2022-10-16T20:58:30+00:00	2022-10-17T16:32:42+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Full Size: 47 x 8 x 20 inches, Pink)	HBPL-FULL-PINK	B0B7GLHQCV	Shipped	1	USD	89.5	5.59										false		false
111-5693966-7629007		2022-10-30T05:31:32+00:00	2022-10-31T14:54:31+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	Gorillagadgets Large Reading and Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Cover (FULL SIZE: 47 x 8 x 20 inches, Navy Blue)	HBPL-FULL-NAVYBLUE	B0B46XTKVN	Shipped	1	USD	89.5	6.52					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-5816307-9925812		2022-10-14T06:35:36+00:00	2022-10-14T15:47:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		NextDay	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Velvet Cover (Twin Size: 39 x 8 x 20 inches, Green)	HBPL-TWIN-GREEN	B0B46WGK4N	Shipped	1	USD	85.49	5.46					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-5834481-4125853		2022-10-02T21:02:13+00:00	2022-10-03T15:50:44+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-BLU-M	B07RMZQZD3	Shipped	1	USD	14.99	1.2										false		false
111-5849083-3171454		2022-10-30T15:01:55+00:00	2022-10-31T14:52:59+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorillagadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (King Size: 76 x 8 x 20 inches, Light Gray)	HBPL-KING-LIGHTGRAY	B0B46VNQCR	Shipped	1	USD	119.5	7.32					15.0			VPC-1-177139168 Coupon	VPC-1-177139168 Coupon	false		false
111-6071753-7468204		2022-10-21T03:36:08+00:00	2022-10-21T16:18:45+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Color Reflective Mirror Phone Case (iPhone 13 Pro, Black)	CAS-I13PMIR-BLK	B09QRYHW99	Shipped	1	USD	14.99	0.9										false		false
