amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-country	ship-promotion-id	promotion-ids	is-business-order	price-designation	is-replacement-order
111-0367885-9939413		2022-12-09T14:52:39+00:00	2022-12-09T17:15:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Square Elegant Case Compatible with iPhone 11, 9H Tempered Glass, Stylish Cover, Anti-Scratch, Shock-Proof, Full Body Protection (RED, iPhone 11)	CAS-2010-RED-M	B086DGMQ5S	Shipped	1	USD	12.99	0.84										false		false
111-0450488-7253850		2022-12-27T01:21:06+00:00	2022-12-27T15:30:04+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover	HPL-FULL-BURGUNDY	B0BPQXYYX8	Shipped	1	USD	99.5	5.37					20.0			VPC-1-187393256 Coupon	VPC-1-187393256 Coupon	false		false
111-0467818-6409023		2022-12-17T15:14:56+00:00	2022-12-19T18:29:07+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	Patio Heater - 1500w Outdoor and Indoor Infrared Heater with Instant Heating and Adjustable Height. Portable for Living Rooms, Offices, Garages and Restaurants (EPH-BLK)	EPH-BLK-FBM-A3	B08SY7J1FL	Shipped	1	USD	149.99	14.25	39.6	3.76								false		false
111-0538446-0853059		2022-12-25T18:54:50+00:00	2022-12-27T15:26:37+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater, Electric Patio Heater, 1500W Infrared Heater, Outdoor Heater, Infrared Patio Heater, Waterproof & Tip-Over Protection, for Indoor/Outdoor, Garden, Balcony, Garage and Backyard (EPH-BLK)	EPH-BLK-FBM-A2	B08SXX1T2D	Shipped	1	USD	149.99	13.87										false		false
111-0576804-5708253		2022-12-17T17:09:51+00:00	2022-12-19T18:29:10+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater, Electric Patio Heater, 1500W Infrared Heater, Outdoor Heater, Infrared Patio Heater, Waterproof & Tip-Over Protection, for Indoor/Outdoor, Garden, Balcony, Garage and Backyard (EPH-BLK)	EPH-BLK-FBM-A2	B08SXX1T2D	Shipped	1	USD	149.99	15.3										false		false
111-0578205-2025013		2022-12-23T21:50:40+00:00	2022-12-27T15:29:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover	HPL-TWIN-DGREY	B0BPQZM7LC	Shipped	1	USD	89.5	5.73					20.0			VPC-1-187393256 Coupon	VPC-1-187393256 Coupon	false		false
111-0871962-9280233		2022-12-23T04:44:57+00:00	2022-12-23T15:21:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	AMERICAN BUSINESS - 1500W Electric Infrared Patio Heater w/ Remote, 65° Oscillation, 3 Power Modes, Heats Small Rooms Fast! Quiet, Waterproof, & Safe Tip-Over Protection & Overheating Sensor (EDH-BLM)	EDH-BLM-FBM-D1	B0BJGXG4GQ	Shipped	1	USD	74.99	4.72					5.0			VPC-1-183469008 Coupon	VPC-1-183469008 Coupon	false		false
111-0953015-6103463		2022-12-21T08:20:34+00:00	2022-12-21T17:18:53+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	3-in-1 Mini Portable Heater - Made for Indoor Use in Office/Desktop/Bedroom with Humidifier & RGB Lights (EDH-WDM)	EDH-WDM-FBM-B1	B0BLXQ4LKP	Shipped	1	USD	44.99	2.8					10.0			VPC-1-183468674 Coupon	VPC-1-183468674 Coupon	false		false
111-1035264-3550621	111-1035264-3550621	2022-12-02T15:32:29+00:00	2022-12-02T15:33:49+00:00	Cancelled	Amazon	Amazon.com			Expedited	2-in-1 Premium Fire Pit & Glass Top Table, 50,000 BTU 43". Waterproof Brown Wicker Exterior, Aluminum Frame, Glass Wind Guard & Blue Glass Rocks. Unde	FP-HT-001-FBA	B09P2NFX42	Cancelled	0													true		false
111-1118053-0935415		2022-12-12T18:59:52+00:00	2022-12-12T20:31:09+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Google Pixel 4 XL Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1912-RED-M	B07WHV1L7J	Shipped	1	USD	14.99	1.09										false		false
111-1180172-4163460		2022-12-11T22:10:04+00:00	2022-12-12T20:35:31+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Samsung S10 Heavy Duty Case with Magnetic Metal Ring	CAS-1901-GRN-M	B0859N8TPX	Shipped	1	USD	14.99	0.9										false		false
111-1193010-4372208		2022-12-14T22:09:07+00:00	2022-12-15T17:02:19+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount Armor	CAS-1901-BLU-M	B07RMZQZD3	Shipped	1	USD	14.99	1.05										false		false
111-1208409-3854650		2022-12-10T22:18:31+00:00	2022-12-19T10:02:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (King Size: 76 x 8 x 20 inches, Gray)	HBPL-KING-DARKGRAY	B0B47LY8J2	Shipped	1	USD	119.5	10.31										false		false
111-1274442-7112205		2022-12-16T03:08:58+00:00	2022-12-16T16:51:01+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Color Reflective Mirror Phone Case (iPhone 13, Black)	CAS-I13MIR-BLK	B09QRTDFNN	Shipped	1	USD	14.99	1.29										false		false
111-1389562-9462649	111-1389562-9462649	2022-12-06T19:52:22+00:00	2022-12-22T21:32:15+00:00	Shipped	Amazon	Amazon.com			SecondDay	2-in-1 Premium Fire Pit & Glass Top Table, 50,000 BTU 43". Waterproof Brown Wicker Exterior, Aluminum Frame, Glass Wind Guard & Blue Glass Rocks. Unde	FP-HT-001-FBA2	B0BHD932R5	Shipped	1	USD	299.99	18.0										false		false
111-1421196-0849838		2022-12-09T04:11:01+00:00	2022-12-09T17:35:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater, Electric Patio Heater, 1500W Infrared Heater, Outdoor Heater, Infrared Patio Heater, Waterproof & Tip-Over Protection, for Indoor/Outdoor, Garden, Balcony, Garage and Backyard (EPH-BLK)	EPH-BLK-FBM-A2	B08SXX1T2D	Shipped	1	USD	179.99	9.6					20.0			VPC-1-183159448 Coupon	VPC-1-183159448 Coupon	false		false
111-1422421-1820258		2022-12-19T21:57:32+00:00	2022-12-20T16:52:38+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	1500W Electric Infrared Patio Heater w/ Remote Control, Fast Heating w/ 3 Power Mode & Quiet Radiant, Tip-Over Protection, Waterproof, Infrared Space Heater for Living Room, Backyard, Garage (EDH-BLM)	EDH-BLM-FBM-A1	B09PZGVG4S	Shipped	1	USD	74.99	5.25										false		false
111-1445045-2685014		2022-12-24T17:11:06+00:00	2022-12-27T18:19:11+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Color Reflective Mirror Phone Case (iPhone 13 Pro, Black)	CAS-I13PMIR-BLK	B09QRYHW99		0													false		false
111-1449801-1541849	111-1449801-1541849	2022-12-24T01:30:19+00:00	2023-01-04T17:28:17+00:00	Shipped	Amazon	Amazon.com			SecondDay	3-in-1 Mini Portable Heater - Made for Indoor Use in Office/Desktop/Bedroom with Humidifier & RGB Lights (EDH-WDM)	EDH-WDM-FBA-B1	B0BLXQ4LKP	Shipped	1	USD	42.99	2.31					10.0			VPC-1-183468674 Coupon	VPC-1-183468674 Coupon	false		false
111-1460813-5507422		2022-12-29T10:13:59+00:00	2022-12-29T16:44:25+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover	HPL-FULL-GREEN	B0BPR14V9W	Shipped	1	USD	99.5						20.0			VPC-1-187393256 Coupon	VPC-1-187393256 Coupon	false		false
111-1550540-3070651		2022-12-21T21:28:27+00:00	2022-12-22T16:06:31+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover	HBPL-TWIN-PINK	B0B7GKVCG8	Shipped	1	USD	89.5	4.69					20.0			VPC-1-187393256 Coupon	VPC-1-187393256 Coupon	false		false
111-1681852-5604200		2022-12-17T14:41:34+00:00	2022-12-19T17:05:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	3-in-1 Mini Portable Heater - Made for Indoor Use in Office/Desktop/Bedroom with Humidifier & RGB Lights (EDH-WDM)	EDH-WDM-FBM-B1	B0BLXQ4LKP	Shipped	3	USD	134.97											true		false
111-1712998-5793836		2022-12-01T18:24:43+00:00	2022-12-05T16:01:14+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		NextDay	Gorilla Gadgets Kids Desk and Chair Set, Height Adjustable Children's Study Table, for Baby Bedroom,Game Rooms,Party,Home Theatre,Night Light (Blue)	DSK-KIDS-BLU-FBM-A1	B08QWBJ65L	Shipped	1	USD	129.99	10.92					15.0			VPC-1-182268494 Coupon	VPC-1-182268494 Coupon	false		false
111-1950559-4096227	111-1950559-4096227	2022-12-09T00:04:58+00:00	2022-12-14T21:03:29+00:00	Shipped	Amazon	Amazon.com			SecondDay	2-in-1 Premium Fire Pit & Glass Top Table, 50,000 BTU 43". Waterproof Brown Wicker Exterior, Aluminum Frame, Glass Wind Guard & Blue Glass Rocks. Unde	FP-HT-001-FBA2	B0BHD932R5	Shipped	1	USD	299.99						15.0			VPC-1-185554393 Coupon	VPC-1-185554393 Coupon	true		false
111-2012335-3021844	111-2012335-3021844	2022-12-30T13:48:46+00:00	2023-01-02T01:11:07+00:00	Shipped	Amazon	Amazon.com			Expedited	Electric Patio Heater 1500W for Outdoor Heating with Adjustable Height, Quiet Operation, Free Standing and Waterproof Space Warmer (EPH-SIL)	EPH-SIL-FBA-A1	B08R9NC84P	Shipped	1	USD	242.99	14.58										false		false
111-2093048-0986640		2022-12-17T17:21:41+00:00	2022-12-19T18:29:12+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Fast Heating! - Indoor & Outdoor 1500W Electric Infrared Patio Heater, Waterproof & Tip-Over Protection, Perfect for Garden, Balcony, Garage, Backyard, and More! (EPH-SIL)	EPH-SIL-FBM-E1	B0BJY3TTKV	Shipped	1	USD	269.99	18.9										false		false
111-2093998-8870607		2022-12-18T15:35:52+00:00	2022-12-19T17:05:54+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	3-in-1 Mini Portable Heater - Made for Indoor Use in Office/Desktop/Bedroom with Humidifier & RGB Lights (EDH-WDM)	EDH-WDM-FBM-B1	B0BLXQ4LKP	Shipped	1	USD	44.99	2.93					10.0			VPC-1-183468674 Coupon	VPC-1-183468674 Coupon	false		false
111-2193070-9143421		2022-12-15T06:04:32+00:00	2022-12-15T16:50:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	3-in-1 Mini Portable Heater - Made for Indoor Use in Office/Desktop/Bedroom with Humidifier & RGB Lights (EDH-WDM)	EDH-WDM-FBM-B1	B0BLXQ4LKP	Shipped	1	USD	44.99	1.57					10.0			VPC-1-183468674 Coupon	VPC-1-183468674 Coupon	false		false
111-2225508-6345013		2022-12-18T23:57:28+00:00	2022-12-19T18:29:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover	HPL-QUEEN-NBLUE	B0BPQX1KFT	Shipped	1	USD	119.5	8.83					20.0			VPC-1-187393256 Coupon	VPC-1-187393256 Coupon	false		false
111-2384523-1921010		2022-12-18T02:41:02+00:00	2022-12-19T18:29:58+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover	HPL-FULL-PINK	B0BPQX6TRD	Shipped	1	USD	99.5	6.56					20.0			VPC-1-187393256 Coupon	VPC-1-187393256 Coupon	false		false
111-2484979-9199436		2022-12-30T00:20:29+00:00	2022-12-30T15:11:47+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover	HPL-KING-DGREY	B0BPQXDH7L	Shipped	1	USD	139.5	7.77					20.0			VPC-1-187393256 Coupon	VPC-1-187393256 Coupon	false		false
111-2506508-3469052		2022-12-04T18:49:22+00:00	2022-12-05T17:23:07+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading & Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Machine Washable Cover (King Size: 76 x 8 x 20 inches, Navy Blue)	HBPL-KING-NAVYBLUE	B0B46XYXGQ	Shipped	1	USD	119.5	9.56										false		false
111-2509507-0373038		2022-12-09T16:00:07+00:00	2022-12-09T17:01:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling w/ Machine Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Green)	HBPL-QUEEN-GREEN	B0B46YCJSK	Shipped	1	USD	99.5											false		false
111-2627405-7409845	111-2627405-7409845	2022-12-26T15:00:22+00:00	2022-12-31T23:47:50+00:00	Shipped	Amazon	Amazon.com			Standard	2-in-1 Premium Fire Pit & Glass Top Table, 50,000 BTU 43". Waterproof Brown Wicker Exterior, Aluminum Frame, Glass Wind Guard & Blue Glass Rocks. Unde	FP-HT-001-FBA2	B0BHD932R5	Shipped	1	USD	439.99	41.8	27.63				22.0	27.63		US Core Free Shipping Promotion A3JU1FCINF5SD0	US Core Free Shipping Promotion A3JU1FCINF5SD0	false		false
111-2702988-1549068		2022-12-08T04:03:39+00:00	2022-12-08T17:11:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (King Size: 76 x 8 x 20 inches, Gray)	HBPL-KING-DARKGRAY	B0B47LY8J2	Shipped	1	USD	119.5	10.46										false		false
111-2733769-4321009		2022-12-07T19:38:39+00:00	2022-12-07T20:26:50+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	1500W Quiet Waterproof Electric Infrared Patio Heater w/ Remote Control, Fast Heating with 3 Power Mode and Tip-Over Protection (EDH-BLM)	EDH-BLM-FBM-B1	B0BKR945KL	Shipped	1	USD	74.99	6.04					5.0			VPC-1-183469008 Coupon	VPC-1-183469008 Coupon	false		false
111-2747373-3681839		2022-12-29T06:19:47+00:00	2022-12-29T16:45:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover	HPL-KING-NBLUE	B0BPQXKC75	Shipped	1	USD	139.5	8.96					20.0			VPC-1-187393256 Coupon	VPC-1-187393256 Coupon	false		false
111-2754141-4355436		2022-12-01T12:31:52+00:00	2022-12-01T15:41:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set, Height Adjustable Children's Study Table, for Baby Bedroom,Game Rooms,Party,Home Theatre,Night Light (Blue)	DSK-KIDS-BLU-FBM-A1	B08QWBJ65L	Shipped	1	USD	129.99	9.2					15.0			VPC-1-182268494 Coupon	VPC-1-182268494 Coupon	false		false
111-2839983-7389860		2022-12-07T00:38:01+00:00	2022-12-07T17:04:51+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set, Height Adjustable Children's Study Table, for Baby Bedroom,Game Rooms,Party,Home Theatre,Night Light (Blue)	DSK-KIDS-BLU-FBM-A1	B08QWBJ65L	Shipped	1	USD	129.99	8.05					15.0			VPC-1-182268494 Coupon	VPC-1-182268494 Coupon	false		false
111-3115115-7562651		2022-12-19T02:32:42+00:00	2022-12-19T02:36:58+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Table and Chair Set, Height Adjustable Children's Study Desk - for Baby Bedroom, Game Rooms, Night Light Included (DSK-Kids-BLU)	DSK-KIDS-BLU-FBM-A1	B08QWBJ65L		0													false		false
111-3116151-5427463		2022-12-17T18:42:02+00:00	2022-12-19T16:51:17+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	1500W Electric Infrared Patio Heater w/ Remote Control, Fast Heating w/ 3 Power Mode & Quiet Radiant, Tip-Over Protection, Waterproof, Infrared Space Heater for Living Room, Backyard, Garage (EDH-BLM)	EDH-BLM-FBM-A1	B09PZGVG4S	Shipped	1	USD	74.99	6.28					5.0			VPC-1-183469008 Coupon	VPC-1-183469008 Coupon	false		false
111-3128125-4647409		2022-12-24T17:07:54+00:00	2022-12-27T17:17:07+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	1500W Electric Infrared Patio Heater w/ Remote Control, Fast Heating w/ 3 Power Mode & Quiet Radiant, Tip-Over Protection, Waterproof, Infrared Space Heater for Living Room, Backyard, Garage (EDH-BLM)	EDH-BLM-FBM-A1	B09PZGVG4S	Shipped	1	USD	74.99	4.5										false		false
111-3197359-8161016		2022-12-17T19:58:18+00:00	2022-12-19T18:29:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater, Electric Patio Heater, 1500W Infrared Heater, Outdoor Heater, Infrared Patio Heater, Waterproof & Tip-Over Protection, for Indoor/Outdoor, Garden, Balcony, Garage and Backyard (EPH-BLK)	EPH-BLK-FBM-A2	B08SXX1T2D	Shipped	1	USD	149.99	12.37										false		false
111-3260459-8490639		2022-12-06T17:26:11+00:00	2022-12-07T17:17:21+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Queen Size: 59 x 8 x 20 inches, Gray)	HBPL-QUEEN-DARKGRAY	B0B4781JWL	Shipped	1	USD	99.5	7.71										false		false
111-3350119-4057848		2022-12-22T22:03:04+00:00	2022-12-23T15:40:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover	HPL-KING-BURGUNDY	B0BPQWYTHN	Shipped	1	USD	139.5	7.17					20.0			VPC-1-187393256 Coupon	VPC-1-187393256 Coupon	false		false
111-3405200-0644262		2022-12-06T22:22:35+00:00	2022-12-07T17:17:01+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover (Twin Size: 39 x 8 x 20 inches, Gray)	HBPL-TWIN-DARKGRAY	B0B46WJ13G	Shipped	1	USD	94.99	5.94										false		false
111-3415634-4753031		2022-12-22T15:10:34+00:00	2022-12-22T17:09:59+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover	HPL-KING-NBLUE	B0BPQXKC75	Shipped	1	USD	139.5	8.66					20.0			VPC-1-187393256 Coupon	VPC-1-187393256 Coupon	false		false
111-3439628-6189010		2022-12-29T18:39:50+00:00	2022-12-29T19:44:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Large Reading Bed Rest Pillow - Triangular Headboard Wedge Pillow, Backrest Positioning Support, Extra Filling with Washable Velvet Cover	HPL-QUEEN-PINK	B0BPQXCVYQ	Shipped	1	USD	119.5	6.47					20.0			VPC-1-187393256 Coupon	VPC-1-187393256 Coupon	false		false
111-3440347-6276252	111-3440347-6276252	2022-12-19T22:40:51+00:00	2022-12-23T05:29:28+00:00	Shipped	Amazon	Amazon.com			Expedited	Indoor/Outdoor Infrared Electric Patio Heater - 1500W with Tip-Over Protection and Easy Assembly, Waterproof for Garden, Balcony & Garage Use, Perfect	EPH-BLK-FBA-B1	B0BJY5PMFV	Shipped	2	USD	269.98	17.54										false		false
111-3676700-9996222		2022-12-01T03:45:07+00:00	2022-12-01T15:42:29+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Patio Heater, Electric Patio Heater, 1500W Infrared Heater, Outdoor Heater, Infrared Patio Heater, Waterproof & Tip-Over Protection, for Indoor/Outdoor, Garden, Balcony, Garage and Backyard (EPH-BLK)	EPH-BLK-FBM-A2	B08SXX1T2D	Shipped	1	USD	174.99	12.25										false		false
111-3766965-6311402		2022-12-21T14:22:17+00:00	2022-12-21T17:07:51+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Samsung S10 Heavy Duty Case with Magnetic Metal Ring	CAS-1901-GRN-M	B0859N8TPX	Shipped	1	USD	14.99	1.31										false		false
111-3832485-3481835		2022-12-13T01:11:42+00:00	2022-12-13T18:24:41+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	3-in-1 Mini Portable Heater - Made for Indoor Use in Office/Desktop/Bedroom with Humidifier & RGB Lights (EDH-WDM)	EDH-WDM-FBM-B1	B0BLXQ4LKP	Shipped	4	USD	179.96	13.6					10.0			VPC-1-183468674 Coupon	VPC-1-183468674 Coupon	false		false
